2.000000000000000000e+00,9.800561024231828355e+01
3.000000000000000000e+00,9.800641783028630982e+01
4.000000000000000000e+00,9.800985187799071241e+01
5.000000000000000000e+00,9.800530231653836211e+01
6.000000000000000000e+00,9.795313173694671605e+01
7.000000000000000000e+00,9.796686000596048416e+01
8.000000000000000000e+00,9.799045234433320672e+01
9.000000000000000000e+00,9.800999621956984242e+01
1.000000000000000000e+01,9.800365392815270127e+01
1.100000000000000000e+01,9.800864807383231891e+01
1.200000000000000000e+01,9.799583189545286643e+01
1.300000000000000000e+01,9.800521979305784726e+01
1.400000000000000000e+01,9.798114362749633699e+01
1.500000000000000000e+01,9.800298555274878254e+01
1.600000000000000000e+01,9.800955569446921345e+01
1.700000000000000000e+01,9.800932790578305287e+01
1.800000000000000000e+01,9.795069227353106101e+01
1.900000000000000000e+01,9.794421243255658283e+01
2.000000000000000000e+01,9.800957417473443911e+01
2.100000000000000000e+01,9.800492297342269410e+01
2.200000000000000000e+01,9.800264245960003961e+01
2.300000000000000000e+01,9.798054392047710337e+01
2.400000000000000000e+01,9.800741556065850091e+01
2.500000000000000000e+01,9.799516306998515347e+01
2.600000000000000000e+01,9.800765296530336457e+01
2.700000000000000000e+01,9.794351681966313095e+01
2.800000000000000000e+01,9.800715440809545953e+01
2.900000000000000000e+01,9.800792938391310827e+01
3.000000000000000000e+01,9.800806049557523636e+01
3.100000000000000000e+01,9.800699586278096831e+01
3.200000000000000000e+01,9.798578312240753974e+01
3.300000000000000000e+01,9.798442159955571640e+01
3.400000000000000000e+01,9.794171390128329335e+01
3.500000000000000000e+01,9.800601996881567857e+01
3.600000000000000000e+01,9.800999897929270332e+01
3.700000000000000000e+01,9.800057094803837288e+01
3.800000000000000000e+01,9.800315015057502421e+01
3.900000000000000000e+01,9.800362165380120416e+01
4.000000000000000000e+01,9.800520602148795035e+01
4.100000000000000000e+01,9.800839157261100354e+01
4.200000000000000000e+01,9.798154494203859599e+01
4.300000000000000000e+01,9.800713609876055443e+01
4.400000000000000000e+01,9.795870049796599233e+01
4.500000000000000000e+01,9.800945168095596216e+01
4.600000000000000000e+01,9.792896860984207308e+01
4.700000000000000000e+01,9.800876700246288920e+01
4.800000000000000000e+01,9.800227105348452028e+01
4.900000000000000000e+01,9.799244179435522994e+01
5.000000000000000000e+01,9.800280432029605038e+01
5.100000000000000000e+01,9.800979601372706895e+01
5.200000000000000000e+01,9.800833713649981860e+01
5.300000000000000000e+01,9.800978743940130755e+01
5.400000000000000000e+01,9.800960802540910777e+01
5.500000000000000000e+01,9.794621148030967106e+01
5.600000000000000000e+01,9.799682479907842492e+01
5.700000000000000000e+01,9.800671903341334712e+01
5.800000000000000000e+01,9.796382953382570236e+01
5.900000000000000000e+01,9.799145526278073248e+01
6.000000000000000000e+01,9.800999706794505073e+01
6.100000000000000000e+01,9.799872193365591500e+01
6.200000000000000000e+01,9.800089729262869298e+01
6.300000000000000000e+01,9.800140061041966533e+01
6.400000000000000000e+01,9.798218236436633788e+01
6.500000000000000000e+01,9.795824274604393622e+01
6.600000000000000000e+01,9.800999183073137999e+01
6.700000000000000000e+01,9.800786456068037467e+01
6.800000000000000000e+01,9.800528688661719912e+01
6.900000000000000000e+01,9.800197459697062641e+01
7.000000000000000000e+01,9.800578027462861996e+01
7.100000000000000000e+01,9.799464485996384155e+01
7.200000000000000000e+01,9.797357406815801539e+01
7.300000000000000000e+01,9.795669258002112656e+01
7.400000000000000000e+01,9.800851129091654457e+01
7.500000000000000000e+01,9.800927209460002132e+01
7.600000000000000000e+01,9.798549111348575025e+01
7.700000000000000000e+01,9.800984955458650916e+01
7.800000000000000000e+01,9.799663979658423330e+01
7.900000000000000000e+01,9.800946255438425680e+01
8.000000000000000000e+01,9.800716051980546695e+01
8.100000000000000000e+01,9.798380346712445998e+01
8.200000000000000000e+01,9.799116062847845399e+01
8.300000000000000000e+01,9.800535307725660061e+01
8.400000000000000000e+01,9.800628574119271263e+01
8.500000000000000000e+01,9.799129017429424948e+01
8.600000000000000000e+01,9.799493607171422127e+01
8.700000000000000000e+01,9.796026326147898544e+01
8.800000000000000000e+01,9.798056683357050645e+01
8.900000000000000000e+01,9.799886063433011429e+01
9.000000000000000000e+01,9.800999250078589853e+01
9.100000000000000000e+01,9.800385379820770027e+01
9.200000000000000000e+01,9.796142227440950023e+01
9.300000000000000000e+01,9.796274793486480803e+01
9.400000000000000000e+01,9.799103229720945762e+01
9.500000000000000000e+01,9.800993491395756507e+01
9.600000000000000000e+01,9.799926363087082848e+01
9.700000000000000000e+01,9.797240683204431377e+01
9.800000000000000000e+01,9.799680207238750995e+01
9.900000000000000000e+01,9.799751738173780780e+01
