2.000000000000000000e+00,9.797483733062185252e+01
3.000000000000000000e+00,9.794347410446394520e+01
4.000000000000000000e+00,9.599596723833747092e+01
5.000000000000000000e+00,9.604297518627498675e+01
6.000000000000000000e+00,9.414223765443681202e+01
7.000000000000000000e+00,9.413930299988231809e+01
8.000000000000000000e+00,9.225714604163550803e+01
9.000000000000000000e+00,9.223772616536206215e+01
1.000000000000000000e+01,9.034563239216122099e+01
1.100000000000000000e+01,9.032742471878768242e+01
1.200000000000000000e+01,8.861614603999417739e+01
1.300000000000000000e+01,8.849840958498074883e+01
1.400000000000000000e+01,8.674055156558507917e+01
1.500000000000000000e+01,8.678630964511533818e+01
1.600000000000000000e+01,8.503934181468707720e+01
1.700000000000000000e+01,8.512514804293674331e+01
1.800000000000000000e+01,8.342099567958234729e+01
1.900000000000000000e+01,8.336927500351622200e+01
2.000000000000000000e+01,8.172268761675260862e+01
2.100000000000000000e+01,8.174133143880278851e+01
2.200000000000000000e+01,8.009085547846817121e+01
2.300000000000000000e+01,7.988493016480326503e+01
2.400000000000000000e+01,7.850009928015705896e+01
2.500000000000000000e+01,7.854317240397517708e+01
2.600000000000000000e+01,7.695114584353683540e+01
2.700000000000000000e+01,7.694748348914218639e+01
2.800000000000000000e+01,7.536457513255902541e+01
2.900000000000000000e+01,7.539330106510089990e+01
3.000000000000000000e+01,7.394237602408900045e+01
3.100000000000000000e+01,7.396138432408037033e+01
3.200000000000000000e+01,7.232586067818033371e+01
3.300000000000000000e+01,7.210455704317905656e+01
3.400000000000000000e+01,7.104340377701313969e+01
3.500000000000000000e+01,7.104728206045190575e+01
3.600000000000000000e+01,6.945659863803437872e+01
3.700000000000000000e+01,6.935653120011104988e+01
3.800000000000000000e+01,6.821895756563039015e+01
3.900000000000000000e+01,6.820783912195348364e+01
4.000000000000000000e+01,6.635315421541307046e+01
4.100000000000000000e+01,6.682010801256613775e+01
4.200000000000000000e+01,6.502778573552670593e+01
4.300000000000000000e+01,6.547130873592388411e+01
4.400000000000000000e+01,6.415166240061140002e+01
4.500000000000000000e+01,6.386948586278457896e+01
4.600000000000000000e+01,6.233651614779266481e+01
4.700000000000000000e+01,6.283514155760004627e+01
4.800000000000000000e+01,6.145432994304024277e+01
4.900000000000000000e+01,6.134642804235339497e+01
5.000000000000000000e+01,6.038282301838528809e+01
5.100000000000000000e+01,6.038899263036474707e+01
5.200000000000000000e+01,5.921396388892421214e+01
5.300000000000000000e+01,5.914803860217505616e+01
5.400000000000000000e+01,5.806478143529938052e+01
5.500000000000000000e+01,5.799833119892637967e+01
5.600000000000000000e+01,5.694489464990769534e+01
5.700000000000000000e+01,5.663113338370527572e+01
5.800000000000000000e+01,5.559251761070706266e+01
5.900000000000000000e+01,5.571739919053597845e+01
6.000000000000000000e+01,5.436775694681848137e+01
6.100000000000000000e+01,5.446066108428178865e+01
6.200000000000000000e+01,5.331448303549679224e+01
6.300000000000000000e+01,5.360669604255500076e+01
6.400000000000000000e+01,5.224223761486093309e+01
6.500000000000000000e+01,5.236282024963695392e+01
6.600000000000000000e+01,5.106925801495694373e+01
6.700000000000000000e+01,5.125292801713893454e+01
6.800000000000000000e+01,5.017510300485245267e+01
6.900000000000000000e+01,5.024961476635046864e+01
7.000000000000000000e+01,4.934157403171832357e+01
7.100000000000000000e+01,4.896371140766290608e+01
7.200000000000000000e+01,4.844333823324112132e+01
7.300000000000000000e+01,4.821457398076623946e+01
7.400000000000000000e+01,4.750032222922468605e+01
7.500000000000000000e+01,4.740310205854099479e+01
7.600000000000000000e+01,4.633609861818084141e+01
7.700000000000000000e+01,4.630068549964326508e+01
7.800000000000000000e+01,4.535464806460421983e+01
7.900000000000000000e+01,4.519857067703484432e+01
8.000000000000000000e+01,4.452552309857995994e+01
8.100000000000000000e+01,4.457372665904640741e+01
8.200000000000000000e+01,4.312205543716753908e+01
8.300000000000000000e+01,4.383446700730861068e+01
8.400000000000000000e+01,4.266609827902893670e+01
8.500000000000000000e+01,4.214277843936950063e+01
8.600000000000000000e+01,4.183967028612046590e+01
8.700000000000000000e+01,4.200802474426426869e+01
8.800000000000000000e+01,4.093813527938026908e+01
8.900000000000000000e+01,4.060025504705716770e+01
9.000000000000000000e+01,4.035038177575076190e+01
9.100000000000000000e+01,3.990156415042196159e+01
9.200000000000000000e+01,3.951834695644521389e+01
9.300000000000000000e+01,3.868627979506567272e+01
9.400000000000000000e+01,3.875589445478034634e+01
9.500000000000000000e+01,3.880247647763859220e+01
9.600000000000000000e+01,3.805689302028855536e+01
9.700000000000000000e+01,3.699228820385056338e+01
9.800000000000000000e+01,3.633744712030816260e+01
9.900000000000000000e+01,3.729886079934568954e+01
